IID,FID,LONG,LAT,BIO_4_7,BIO_10_5,BIO_11_6,BIO_12_13_16,BIO_14_17,Soil_Nitrogen_SOC,BIO1,BIO2,BIO3,BIO8,BIO9,BIO15,BIO18,BIO19,clay_mean,bdod_mean,wv0033_mean,phh2o_mean
470,470,-87.735,40.8313,1.7119126995102483,1.339063552434255,-0.8952279915906103,0.7497934239213713,0.4519941221109046,-0.4528917439903846,0.32091126106396967,1.4599697051224119,-0.5621764504135933,1.5638428677479042,-1.041934966467573,-0.14579185960450866,1.560912927878468,-0.25960019813960444,-0.8158071929604015,2.2514285475930063,0.31057552183708725,0.3003824152022454
476,476,-87.735,40.8313,1.7119126995102483,1.339063552434255,-0.8952279915906103,0.7497934239213713,0.4519941221109046,-0.4528917439903846,0.32091126106396967,1.4599697051224119,-0.5621764504135933,1.5638428677479042,-1.041934966467573,-0.14579185960450866,1.560912927878468,-0.25960019813960444,-0.8158071929604015,2.2514285475930063,0.31057552183708725,0.3003824152022454
484,484,-87.735,40.8313,1.7119126995102483,1.339063552434255,-0.8952279915906103,0.7497934239213713,0.4519941221109046,-0.4528917439903846,0.32091126106396967,1.4599697051224119,-0.5621764504135933,1.5638428677479042,-1.041934966467573,-0.14579185960450866,1.560912927878468,-0.25960019813960444,-0.8158071929604015,2.2514285475930063,0.31057552183708725,0.3003824152022454
504,504,-87.735,40.8313,1.7119126995102483,1.339063552434255,-0.8952279915906103,0.7497934239213713,0.4519941221109046,-0.4528917439903846,0.32091126106396967,1.4599697051224119,-0.5621764504135933,1.5638428677479042,-1.041934966467573,-0.14579185960450866,1.560912927878468,-0.25960019813960444,-0.8158071929604015,2.2514285475930063,0.31057552183708725,0.3003824152022454
506,506,-87.735,40.8313,1.7119126995102483,1.339063552434255,-0.8952279915906103,0.7497934239213713,0.4519941221109046,-0.4528917439903846,0.32091126106396967,1.4599697051224119,-0.5621764504135933,1.5638428677479042,-1.041934966467573,-0.14579185960450866,1.560912927878468,-0.25960019813960444,-0.8158071929604015,2.2514285475930063,0.31057552183708725,0.3003824152022454
531,531,-87.735,40.8313,1.7119126995102483,1.339063552434255,-0.8952279915906103,0.7497934239213713,0.4519941221109046,-0.4528917439903846,0.32091126106396967,1.4599697051224119,-0.5621764504135933,1.5638428677479042,-1.041934966467573,-0.14579185960450866,1.560912927878468,-0.25960019813960444,-0.8158071929604015,2.2514285475930063,0.31057552183708725,0.3003824152022454
544,544,-73.2089,40.9076,0.7068731327670457,0.9891921771955532,-0.0812382492765523,0.851789956062274,2.6120575476339356,-0.04114776989293539,0.6122133772523446,0.06650203938843158,-0.8262863910432733,-0.4203191186140043,1.3363174530662876,-1.4870534493773673,1.0528433158050061,0.9649416209708763,-0.39414294972979563,0.48943259315295523,-1.8547846472032636,-1.2838871959144509
546,546,-73.2089,40.9076,0.7068731327670457,0.9891921771955532,-0.0812382492765523,0.851789956062274,2.6120575476339356,-0.04114776989293539,0.6122133772523446,0.06650203938843158,-0.8262863910432733,-0.4203191186140043,1.3363174530662876,-1.4870534493773673,1.0528433158050061,0.9649416209708763,-0.39414294972979563,0.48943259315295523,-1.8547846472032636,-1.2838871959144509
628,628,-72.9069,40.7777,0.6871572987420393,0.9736868498145518,-0.07228110177934824,0.7649542440859335,2.2922968008984155,-0.2967055171085744,0.6014686200193261,0.015065701365768859,-0.8482979448892578,-1.596795748952563,1.3310087479094566,-1.3386092881405596,0.8656597745147835,1.099753564359186,-0.7630991625565758,0.9123116222185675,-3.604870263276972,-1.4057540890772735
630,630,-72.9069,40.7777,0.6871572987420393,0.9736868498145518,-0.07228110177934824,0.7649542440859335,2.2922968008984155,-0.2967055171085744,0.6014686200193261,0.015065701365768859,-0.8482979448892578,-1.596795748952563,1.3310087479094566,-1.3386092881405596,0.8656597745147835,1.099753564359186,-0.7630991625565758,0.9123116222185675,-3.604870263276972,-1.4057540890772735
680,680,-72.8615,40.9447,0.7285342597874147,0.9441238243342369,-0.13565062951275003,0.8971242107791605,2.7851761999259765,-0.5065509782340903,0.5310308625562687,0.22548861453421207,-0.7051401171703263,-1.6333701932802949,1.3080049959283997,-1.4968709752084208,1.0929540746529112,1.212096850516111,-1.553719618613962,0.7713519458633634,-2.181071795962769,-1.162020302751628
681,681,-72.8615,40.9447,0.7285342597874147,0.9441238243342369,-0.13565062951275003,0.8971242107791605,2.7851761999259765,-0.5065509782340903,0.5310308625562687,0.22548861453421207,-0.7051401171703263,-1.6333701932802949,1.3080049959283997,-1.4968709752084208,1.0929540746529112,1.212096850516111,-1.553719618613962,0.7713519458633634,-2.181071795962769,-1.162020302751628
685,685,-73.1493,40.9064,0.6880161580063676,0.9135144413091785,-0.10801601235513829,0.8653970700729682,2.6624114965454706,0.06608843352392425,0.551326419598573,0.015065701365768859,-0.8482979448892578,-0.469084873703744,1.30977445814203,-1.5048967920873622,1.0662135687543077,1.0098789354336462,-0.7630991625565758,0.48943259315295523,-1.706472306858034,-1.2838871959144509
687,687,-73.1493,40.9064,0.6880161580063676,0.9135144413091785,-0.10801601235513829,0.8653970700729682,2.6624114965454706,0.06608843352392425,0.551326419598573,0.015065701365768859,-0.8482979448892578,-0.469084873703744,1.30977445814203,-1.5048967920873622,1.0662135687543077,1.0098789354336462,-0.7630991625565758,0.48943259315295523,-1.706472306858034,-1.2838871959144509
728,728,-73.114,40.9352,0.7148959031413924,0.9759367044413303,-0.09505556465958784,0.8803980322910084,2.661674871163616,-0.24664363109073625,0.5919178202100408,0.13664357157234736,-0.7669724098744887,-0.4447019961588741,-0.6473290986842262,-1.5470519265984732,1.133064833500816,0.9986446068179538,-0.6576831017489243,0.48943259315295523,-2.092084391755631,-1.2838871959144509
742,742,-73.114,40.9352,0.7148959031413924,0.9759367044413303,-0.09505556465958784,0.8803980322910084,2.661674871163616,-0.24664363109073625,0.5919178202100408,0.13664357157234736,-0.7669724098744887,-0.4447019961588741,-0.6473290986842262,-1.5470519265984732,1.133064833500816,0.9986446068179538,-0.6576831017489243,0.48943259315295523,-2.092084391755631,-1.2838871959144509
763,763,74.3667,42.3,2.6791569026075672,-1.861233674727229,-3.824632677168319,-0.7814868484729538,-1.232826957650874,-0.16888551096547905,-3.4504986423362967,2.6336621411712073,-0.48176749866801266,-0.6854835748256036,-2.646901460129932,1.404106303603622,-0.3911440027195689,-1.3380957452460829,0.3174154607218518,0.06655356408734298,0.13260071342281182,0.7878499878535365
765,765,73.4,42.1833,2.8548263244066567,-1.5778831592016926,-3.8117658039062525,-0.49225476738884844,-0.6102058920642887,0.03765739250114164,-3.304847469631365,3.1947899096203893,-0.2621762346748868,-1.5023118561607414,-2.6132801916632333,0.7290930566263684,-0.5783275440097916,-0.9785972295439234,0.9630888331687171,0.4189527549753532,-0.7572733286485652,0.544116201527891
766,766,73.6333,42.5833,1.871251660194557,-2.686937933081809,-3.5484738022081546,-0.06373185144475746,-0.6506363762698877,-0.2147130921259212,-3.8194019453505823,2.5448165370815747,0.1004542474144727,-2.0539759007307254,-2.501799719153331,0.8561903128278698,0.19714712704970244,-0.9898315581596159,0.34376947592376467,-0.7792044940438816,-0.1343614991986013,0.3003824152022454
768,768,76.35,42.8,1.2367857652207772,-1.7609810460778075,-2.3542669245987353,-1.1193064967795923,-1.8150175390318601,-0.07165545066687366,-2.3867676476147714,0.7959686995001365,-0.6169194758706562,-0.3776488543204338,-1.9213928614189066,2.7014769120186903,-0.23070096732794945,-1.68635993233255,0.5677786051400241,-0.14488595044546315,-0.9649106051318866,0.6659830946907137
772,772,72.4667,37.35,1.759574930666326,-1.0217158504729902,-2.411437338653868,-2.1337389437382246,-2.076710748295472,-0.1864278967422909,-2.1265057597436607,1.9743370132434181,-0.20941109943028485,-2.154555494621561,0.7222895392091234,2.117495050622436,-2.156017392027383,-1.5066106744814702,0.30423845312089537,0.06655356408734298,-0.49031111602715216,1.640918239993296
801,801,-84.4639,37.9169,0.9859518191818792,1.5283360642578359,-0.04092427320817449,1.318125151104145,2.3198573188706604,-0.653532548770278,1.0061878091296925,1.6283080356571669,0.3027647870841004,1.7070923876190387,0.747062859575791,-0.9754205952764483,1.8684287457124051,1.0098789354336462,0.2515304227170696,1.5466301658169859,1.1411246277703726,-0.06521826428622296
853,853,-86.6691,41.7976,1.3063063430576647,0.9380193462616979,-0.7399037524250275,0.6638150642207636,0.7625680295223427,-0.1980195686193248,0.15377040197688513,0.506052498758803,-0.9953264331862323,1.7345231934340315,-0.8490558770961001,-0.5927364692140059,1.4405806513347532,0.02125801725270766,-0.3019038965231006,2.3219083857706084,-1.765797242996126,-0.06521826428622296
854,854,-86.6691,41.7976,1.3063063430576647,0.9380193462616979,-0.7399037524250275,0.6638150642207636,0.7625680295223427,-0.1980195686193248,0.15377040197688513,0.506052498758803,-0.9953264331862323,1.7345231934340315,-0.8490558770961001,-0.5927364692140059,1.4405806513347532,0.02125801725270766,-0.3019038965231006,2.3219083857706084,-1.765797242996126,-0.06521826428622296
867,867,-86.4366,41.8266,1.3233065710722807,0.9535245145782996,-0.7447639358633837,0.6204957682498818,0.8533524626394771,0.5192966632140178,0.15377040197688513,0.6089262970596655,-0.9100287715464394,1.737570938832116,-0.8508254030129185,-0.6718895398307304,1.3870996395375468,0.08866398894686256,-0.27554988132118774,1.758069680349792,-1.8844471152723097,-0.06521826428622296
868,868,-86.4366,41.8266,1.3233065710722807,0.9535245145782996,-0.7447639358633837,0.6204957682498818,0.8533524626394771,0.5192966632140178,0.15377040197688513,0.6089262970596655,-0.9100287715464394,1.737570938832116,-0.8508254030129185,-0.6718895398307304,1.3870996395375468,0.08866398894686256,-0.27554988132118774,1.758069680349792,-1.8844471152723097,-0.06521826428622296
870,870,-86.4366,41.8266,1.3233065710722807,0.9535245145782996,-0.7447639358633837,0.6204957682498818,0.8533524626394771,0.5192966632140178,0.15377040197688513,0.6089262970596655,-0.9100287715464394,1.737570938832116,-0.8508254030129185,-0.6718895398307304,1.3870996395375468,0.08866398894686256,-0.27554988132118774,1.758069680349792,-1.8844471152723097,-0.06521826428622296
915,915,-71.4378,41.8972,1.1315630536229015,0.861138113293288,-0.6085856372978329,1.2943949733755835,3.0461327838077343,0.6537866049589713,0.1895862594202804,1.3290395183990908,-0.15776827036348412,-1.9442526591835494,1.2248367682124264,-1.498677992879808,1.3068781218417371,1.4704864086770382,-1.830436778234047,-0.42680530315587134,-1.4098476261675752,-1.771354768565742
932,932,-71.1445,42.3634,1.2752272453555813,1.171400686999814,-0.5622735290950917,0.9854463934041627,2.956821601454309,0.11618396939926331,0.3328496891938615,1.3383923960436013,-0.316851682548597,-1.932061183836707,1.3310087479094566,-1.627947225148229,1.1464350864501176,1.2682684935945734,-1.3560645045996154,0.13703340226494504,-1.439510094236621,-0.7964196232631596
991,991,14.05,55.3833,-0.6458131602214222,-0.807868286821962,0.14755059243092186,-0.525705760931853,0.0024917088163605335,0.041597526649298805,-0.3476514589672188,-1.3550208925124716,-0.7897823360547703,-0.551377291148723,0.3896171592051296,-0.47936635022772583,-0.47136552041537866,-0.2146628836768345,0.04069830110176668,-0.0039262740902590645,0.13260071342281182,0.6659830946907137
992,992,14.05,55.3833,-0.6458131602214222,-0.807868286821962,0.14755059243092186,-0.525705760931853,0.0024917088163605335,0.041597526649298805,-0.3476514589672188,-1.3550208925124716,-0.7897823360547703,-0.551377291148723,0.3896171592051296,-0.47936635022772583,-0.47136552041537866,-0.2146628836768345,0.04069830110176668,-0.0039262740902590645,0.13260071342281182,0.6659830946907137
997,997,14.05,55.3833,-0.6458131602214222,-0.807868286821962,0.14755059243092186,-0.525705760931853,0.0024917088163605335,0.041597526649298805,-0.3476514589672188,-1.3550208925124716,-0.7897823360547703,-0.551377291148723,0.3896171592051296,-0.47936635022772583,-0.47136552041537866,-0.2146628836768345,0.04069830110176668,-0.0039262740902590645,0.13260071342281182,0.6659830946907137
1002,1002,14.05,55.3833,-0.6458131602214222,-0.807868286821962,0.14755059243092186,-0.525705760931853,0.0024917088163605335,0.041597526649298805,-0.3476514589672188,-1.3550208925124716,-0.7897823360547703,-0.551377291148723,0.3896171592051296,-0.47936635022772583,-0.47136552041537866,-0.2146628836768345,0.04069830110176668,-0.0039262740902590645,0.13260071342281182,0.6659830946907137
1006,1006,14.05,55.3833,-0.6458131602214222,-0.807868286821962,0.14755059243092186,-0.525705760931853,0.0024917088163605335,0.041597526649298805,-0.3476514589672188,-1.3550208925124716,-0.7897823360547703,-0.551377291148723,0.3896171592051296,-0.47936635022772583,-0.47136552041537866,-0.2146628836768345,0.04069830110176668,-0.0039262740902590645,0.13260071342281182,0.6659830946907137
1061,1061,14.1333,55.7167,-0.6522250549574817,-0.8400822796016002,0.12563300501442973,-0.43503725149807987,0.223017808492519,-0.38183720932448645,-0.42047698801431266,-1.1913590007999724,-0.5901836708510074,-0.6336697085937021,-0.43144608320964967,-0.7620420724460225,-0.15047944963213972,-0.09108526890421718,-1.1715863981862253,-0.0039262740902590645,0.10293824535376593,-0.06521826428622296
1062,1062,14.1333,55.7167,-0.6522250549574817,-0.8400822796016002,0.12563300501442973,-0.43503725149807987,0.223017808492519,-0.38183720932448645,-0.42047698801431266,-1.1913590007999724,-0.5901836708510074,-0.6336697085937021,-0.43144608320964967,-0.7620420724460225,-0.15047944963213972,-0.09108526890421718,-1.1715863981862253,-0.0039262740902590645,0.10293824535376593,-0.06521826428622296
1063,1063,14.1333,55.7167,-0.6522250549574817,-0.8400822796016002,0.12563300501442973,-0.43503725149807987,0.223017808492519,-0.38183720932448645,-0.42047698801431266,-1.1913590007999724,-0.5901836708510074,-0.6336697085937021,-0.43144608320964967,-0.7620420724460225,-0.15047944963213972,-0.09108526890421718,-1.1715863981862253,-0.0039262740902590645,0.10293824535376593,-0.06521826428622296
1066,1066,14.1333,55.7167,-0.6522250549574817,-0.8400822796016002,0.12563300501442973,-0.43503725149807987,0.223017808492519,-0.38183720932448645,-0.42047698801431266,-1.1913590007999724,-0.5901836708510074,-0.6336697085937021,-0.43144608320964967,-0.7620420724460225,-0.15047944963213972,-0.09108526890421718,-1.1715863981862253,-0.0039262740902590645,0.10293824535376593,-0.06521826428622296
1070,1070,14.1333,55.7167,-0.6522250549574817,-0.8400822796016002,0.12563300501442973,-0.43503725149807987,0.223017808492519,-0.38183720932448645,-0.42047698801431266,-1.1913590007999724,-0.5901836708510074,-0.6336697085937021,-0.43144608320964967,-0.7620420724460225,-0.15047944963213972,-0.09108526890421718,-1.1715863981862253,-0.0039262740902590645,0.10293824535376593,-0.06521826428622296
1158,1158,16.5167,56.7,-0.3783981773495697,-0.7754101618426691,-0.11326458087696176,-0.9744736638606022,-0.3988666317122118,0.2323132136660226,-0.5744853182843421,-0.8406541455192337,-0.5578883637012135,0.570237818995869,-0.5305399167706139,-0.6474317999992147,-0.4045142556688705,-0.6303330424574564,-0.4600279877345778,-0.3563254649782693,-0.31233630761287673,-0.30895205061186853
1166,1166,16.5167,56.7,-0.3783981773495697,-0.7754101618426691,-0.11326458087696176,-0.9744736638606022,-0.3988666317122118,0.2323132136660226,-0.5744853182843421,-0.8406541455192337,-0.5578883637012135,0.570237818995869,-0.5305399167706139,-0.6474317999992147,-0.4045142556688705,-0.6303330424574564,-0.4600279877345778,-0.3563254649782693,-0.31233630761287673,-0.30895205061186853
1254,1254,17.0167,59.4333,0.016190561313776948,-0.7360451743813468,-0.5007250991335732,-0.8015694736267142,-0.7314973446810857,0.9394263620979737,-0.7929619913836813,-0.8172736347912615,-1.0313456838009496,0.7409185104260739,-0.9021418669446153,0.05198111671576461,-0.04351742603772675,-0.8662539433869986,1.4638151220050615,-0.9201641703990856,0.39956292604422494,-0.9182865164259825
1257,1257,17.0167,59.4333,0.016190561313776948,-0.7360451743813468,-0.5007250991335732,-0.8015694736267142,-0.7314973446810857,0.9394263620979737,-0.7929619913836813,-0.8172736347912615,-1.0313456838009496,0.7409185104260739,-0.9021418669446153,0.05198111671576461,-0.04351742603772675,-0.8662539433869986,1.4638151220050615,-0.9201641703990856,0.39956292604422494,-0.9182865164259825
1313,1313,16.8667,59.5667,0.08151719314488355,-0.702383552320019,-0.5470371878956583,-0.7218491258672382,-0.6712199310636144,0.3470208394573722,-0.8132576057313574,-0.6816679070501143,-0.9563742357164526,0.7500621123644048,-0.9233762522668233,0.11311104077062072,0.02333383870878136,-0.8662539433869986,2.0699574716490576,-0.9201641703990856,-0.1343614991986013,-0.552685836937514
1317,1317,16.8667,59.5667,0.08151719314488355,-0.702383552320019,-0.5470371878956583,-0.7218491258672382,-0.6712199310636144,0.3470208394573722,-0.8132576057313574,-0.6816679070501143,-0.9563742357164526,0.7500621123644048,-0.9233762522668233,0.11311104077062072,0.02333383870878136,-0.8662539433869986,2.0699574716490576,-0.9201641703990856,-0.1343614991986013,-0.552685836937514
1552,1552,18.3667,63.0833,0.2964319836392512,-1.3983423034197915,-1.2170430672252155,-0.08242062839117197,0.04218556764010507,2.5413287886023763,-1.7229804420989694,-0.5881464252659943,-1.1009972411275417,-1.5693649614247738,-0.5234618024861417,-0.030713125627952774,0.2907388976948138,-0.25960019813960444,-0.4600279877345778,-2.1183214194183204,0.8741624151489594,-1.8932216617285647
1612,1612,-86.583,41.9,1.29700578205113,0.9380193462616979,-0.7293265567421421,0.5825814954432165,0.7427211001104705,-0.3813953334028947,0.13466851583145478,0.47799611033634354,-1.0078737365164967,1.7345231934340315,-0.8561339913805722,-0.6131515295630366,1.3603591336389436,0.02125801725270766,-0.6445060941479679,2.2514285475930063,-1.8251221791342178,-0.18708515744904575
1622,1622,-86.583,41.9,1.29700578205113,0.9380193462616979,-0.7293265567421421,0.5825814954432165,0.7427211001104705,-0.3813953334028947,0.13466851583145478,0.47799611033634354,-1.0078737365164967,1.7345231934340315,-0.8561339913805722,-0.6131515295630366,1.3603591336389436,0.02125801725270766,-0.6445060941479679,2.2514285475930063,-1.8251221791342178,-0.18708515744904575
1651,1651,-86.4045,43.3431,1.0296188837608624,0.36505653853639586,-0.7844084089025258,0.30195675317453124,0.26050179117070005,-0.739595988184691,-0.28915227289748324,0.2675737582956693,-0.9269237654162881,0.6769132968577566,-0.9976966380547443,-0.3469385685347006,0.4110711742385284,-0.15849124059837208,-2.4761101506809124,1.3351906512841798,-1.6174849026508964,-1.162020302751628
1652,1652,-86.4045,43.3431,1.0296188837608624,0.36505653853639586,-0.7844084089025258,0.30195675317453124,0.26050179117070005,-0.739595988184691,-0.28915227289748324,0.2675737582956693,-0.9269237654162881,0.6769132968577566,-0.9976966380547443,-0.3469385685347006,0.4110711742385284,-0.15849124059837208,-2.4761101506809124,1.3351906512841798,-1.6174849026508964,-1.162020302751628
1676,1676,-86.607,41.879,1.276824835740979,0.9145606397895223,-0.7228463348384324,0.5971317167877657,0.7427211001104705,-0.4239857970462429,0.13228088751084818,0.40317926158570855,-1.0663797768436063,1.7223314803535386,-0.8525949183125393,-0.6141055277324944,1.3737293865882452,0.02125801725270766,-0.5786210561431857,1.8285495185273941,-1.5581599665128048,-0.06521826428622296
1684,1684,-86.607,41.879,1.276824835740979,0.9145606397895223,-0.7228463348384324,0.5971317167877657,0.7427211001104705,-0.4239857970462429,0.13228088751084818,0.40317926158570855,-1.0663797768436063,1.7223314803535386,-0.8525949183125393,-0.6141055277324944,1.3737293865882452,0.02125801725270766,-0.5786210561431857,1.8285495185273941,-1.5581599665128048,-0.06521826428622296
1739,1739,-85.398,42.405,1.5079831756624738,0.9829305595857236,-0.9112411476704869,0.4594547332214369,0.3817932437874971,-0.03191008354754554,-0.044410771385521595,1.2168145258370229,-0.5587453431431976,1.4906936864971785,-0.9658450441456354,-0.35232017215688366,1.1865458452980224,-0.23713154090821947,-0.6445060941479679,1.5466301658169859,-2.596346348929411,0.05664862887659982
1741,1741,-85.398,42.405,1.5079831756624738,0.9829305595857236,-0.9112411476704869,0.4594547332214369,0.3817932437874971,-0.03191008354754554,-0.044410771385521595,1.2168145258370229,-0.5587453431431976,1.4906936864971785,-0.9658450441456354,-0.35232017215688366,1.1865458452980224,-0.23713154090821947,-0.6445060941479679,1.5466301658169859,-2.596346348929411,0.05664862887659982
1756,1756,-86.358,42.184,1.2288967174128111,0.8911024105105478,-0.687017744849616,0.5370084951048798,0.49168798093464916,-0.35592282440125067,0.11795454453348986,0.47799611033634354,-0.9171170420740202,1.5546989000654958,-0.8525949395469351,-0.5160386816502903,1.1464350864501176,-0.046147954441447245,-0.9871082917728352,2.3923882239482106,-3.0412833699651,-0.06521826428622296
1757,1757,-86.358,42.184,1.2288967174128111,0.8911024105105478,-0.687017744849616,0.5370084951048798,0.49168798093464916,-0.35592282440125067,0.11795454453348986,0.47799611033634354,-0.9171170420740202,1.5546989000654958,-0.8525949395469351,-0.5160386816502903,1.1464350864501176,-0.046147954441447245,-0.9871082917728352,2.3923882239482106,-3.0412833699651,-0.06521826428622296
1793,1793,-86.67,41.847,1.261837774855564,0.864992736739048,-0.738283704239346,0.6037695897617298,0.7427211001104705,-0.2642514570093494,0.10840374472420461,0.31901009631833205,-1.134413060360004,1.6949008574105842,-0.8632121268994402,-0.6039518724738902,1.3870996395375468,0.010023688637015176,-0.3677889345278828,1.8285495185273941,-1.4098476261675752,0.05664862887659982
1797,1797,-86.67,41.847,1.261837774855564,0.864992736739048,-0.738283704239346,0.6037695897617298,0.7427211001104705,-0.2642514570093494,0.10840374472420461,0.31901009631833205,-1.134413060360004,1.6949008574105842,-0.8632121268994402,-0.6039518724738902,1.3870996395375468,0.010023688637015176,-0.3677889345278828,1.8285495185273941,-1.4098476261675752,0.05664862887659982
1819,1819,-86.67,41.8,1.3063063430576647,0.9380193462616979,-0.7399037524250275,0.6638150642207636,0.7625680295223427,-0.19422651982578706,0.15377040197688513,0.506052498758803,-0.9953264331862323,1.7345231934340315,-0.8490558770961001,-0.5927364692140059,1.4405806513347532,0.02125801725270766,-0.15695681291257985,2.3219083857706084,-1.5284974984437587,0.05664862887659982
1820,1820,-86.67,41.8,1.3063063430576647,0.9380193462616979,-0.7399037524250275,0.6638150642207636,0.7625680295223427,-0.19422651982578706,0.15377040197688513,0.506052498758803,-0.9953264331862323,1.7345231934340315,-0.8490558770961001,-0.5927364692140059,1.4405806513347532,0.02125801725270766,-0.15695681291257985,2.3219083857706084,-1.5284974984437587,0.05664862887659982
1829,1829,-86.509,42.051,1.2194722742590498,0.9070088505640947,-0.6618600474533021,0.5219659072999665,0.6122428081695918,-0.27589236395716754,0.143025931270726,0.2862778302013853,-1.0930111256577186,1.5912734906908588,-0.8437472674940507,-0.5955824926065961,1.2266566041459273,-0.001210639978677308,-0.4600279877345778,1.899029356704996,-1.5284974984437587,0.544116201527891
1834,1834,-86.509,42.051,1.2194722742590498,0.9070088505640947,-0.6618600474533021,0.5219659072999665,0.6122428081695918,-0.27589236395716754,0.143025931270726,0.2862778302013853,-1.0930111256577186,1.5912734906908588,-0.8437472674940507,-0.5955824926065961,1.2266566041459273,-0.001210639978677308,-0.4600279877345778,1.899029356704996,-1.5284974984437587,0.544116201527891
